disease_field,metabolite_field,linear_beta,linear_pvalue,logistic_beta,logistic_pvalue,warning
p131344,p23590_i0,-0.1646182143612481,3.4332160773687803e-303,-0.1744122677300792,4.9638980030738735e-298,
p131346,p23590_i0,-0.1993624934504276,0.0,-0.2109321439389824,0.0,
p131350,p23590_i0,-0.1040263336094831,3.939181864312469e-108,-0.1070058883429746,5.870127343833336e-105,
p131354,p23590_i0,-0.2844948085156264,0.0,-0.3076957966712462,0.0,
p131366,p23590_i0,-0.3396788907897472,0.0,-0.3658094530406747,0.0,
p131370,p23590_i0,-0.5526640300622508,0.0,-0.6706562392339425,0.0,
p131374,p23590_i0,-0.2546588827914447,0.0,-0.2684487296368874,0.0,
p131378,p23590_i0,-0.3905431750533167,0.0,-0.4216986809622118,0.0,
p131380,p23590_i0,-0.2372802648231834,0.0,-0.2540338167510372,0.0,
p131382,p23590_i0,-0.1635567398124826,1.2184108463836839e-216,-0.1637694444237878,4.7592641105332824e-185,
p131390,p23590_i0,-0.2872432327670236,0.0,-0.3010535708744277,0.0,
p131416,p23590_i0,-0.0819641470560336,1.6347307075278408e-78,-0.0831437552119628,1.0676402438650355e-75,
p131444,p23590_i0,-0.0468195195283942,6.399553564236737e-20,-0.053005855131622,1.0867734386633691e-19,
p131490,p23590_i0,-0.1213114062312961,6.500374838883208e-143,-0.1290806097914819,1.734155483459592e-144,
p131518,p23590_i0,-0.1953208714591658,0.0,-0.2387949873783038,0.0,
p131528,p23590_i0,0.0308207165397245,9.676264880287989e-12,0.0326885059254127,3.622136411253681e-12,
p131538,p23590_i0,-0.0658459073509826,3.1801852929430765e-30,-0.0501213336963423,1.4763638082222134e-12,
p131546,p23590_i0,0.112225703172448,1.7047866354387888e-129,0.1267966271543623,1.4472578158182133e-142,
p131602,p23590_i0,-0.0265871722911853,6.72486722272206e-10,-0.0269190766998566,7.28932009192539e-10,
p131632,p23590_i0,-0.2176432745519879,0.0,-0.2295950516275574,0.0,
p131636,p23590_i0,-0.1526200478365098,2.9108427657969503e-270,-0.1571453433908366,2.57407206091249e-265,
p131648,p23590_i0,-0.1258741738805728,2.744502028051605e-183,-0.1294737772584303,4.0333557908652363e-181,
p131670,p23590_i0,-0.16371407604217,1.56842e-318,-0.1685989769869124,0.0,
p131680,p23590_i0,0.0433260506036719,2.0496841523140664e-24,0.0435913877973443,7.977344497480131e-24,
p131684,p23590_i0,-0.1069118997666952,1.034024245004613e-139,-0.111969746764789,1.4737904609251424e-141,
p131820,p23590_i0,0.1135753699435312,2.071938762600624e-116,0.1197059606742739,2.9347359260591237e-113,
p131834,p23590_i0,-0.1860180596584668,0.0,-0.2026921112775607,0.0,
p131868,p23590_i0,-0.0669520139287168,2.478440142794871e-44,-0.0688358356120684,1.110763185953274e-43,
p131870,p23590_i0,-0.0526982389859371,2.102291846600604e-32,-0.0528672371057006,2.214541149000076e-31,
p131872,p23590_i0,-0.1057933871048857,2.5442374321844834e-131,-0.1082014056013187,2.137990709098403e-129,
p131874,p23590_i0,-0.0576621653450461,2.012398531665909e-29,-0.0571957555256127,1.5137162801768663e-25,
p131972,p23590_i0,-0.0252109712191339,8.334306789551491e-07,-0.0305315807974164,7.569059168006676e-09,
p132030,p23590_i0,-0.1069704009002343,1.4583231927923883e-120,-0.1104399295972804,5.822140341032132e-119,
p132032,p23590_i0,-0.219779104368746,0.0,-0.228396982550889,0.0,
p130070,p23591_i0,-0.0871012098271265,2.114466188982187e-92,-0.0916811692732842,5.911902722918162e-94,
p130340,p23591_i0,-0.205526095466803,1.9543469094624014e-303,-0.2250291386005795,2.590533591830233e-279,
p130708,p23591_i0,-0.8540587849300775,0.0,-1.1453416032286836,0.0,
p130718,p23591_i0,-0.358271415569623,0.0,-0.3974408327971858,0.0,
p130722,p23591_i0,-0.1157234996967961,6.23614749924629e-143,-0.1257427316018027,3.006010118896841e-147,
p130770,p23591_i0,-0.1794726852288816,0.0,-0.1903238594506502,0.0,
p130820,p23591_i0,-0.1121557506667065,1.2522632056339528e-148,-0.1172667770853858,3.543292232419699e-146,
p130826,p23591_i0,-0.1432818361400853,4.265714050634964e-255,-0.150366888849655,2.168966046387049e-252,
p130828,p23591_i0,-0.2008802276169085,0.0,-0.2134686129032939,0.0,
p130842,p23591_i0,0.0403280036483292,3.2088282409528685e-18,0.0497916903001854,9.351455150612617e-22,
p130846,p23591_i0,-0.130323038103588,5.669289248688369e-164,-0.1689504070930553,7.48698000465551e-186,
p131022,p23591_i0,0.1316201132837797,4.051476075220039e-180,0.1381407439226051,3.1764926573825416e-176,
p131036,p23591_i0,-0.2934555696562326,0.0,-0.4001545922682241,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23591_i0,0.0932607434148012,2.890818704369641e-108,0.0996857750067971,1.0549211710751074e-104,
p131056,p23591_i0,-0.43452662140173,0.0,-0.4834858806413964,0.0,
p131086,p23591_i0,-0.1463300102141057,2.999211305042066e-262,-0.1535729657986084,1.959685856624078e-257,
p131126,p23591_i0,-0.213892994415396,0.0,-0.2320391794452716,0.0,
p131164,p23591_i0,-0.1258442096647543,1.0908724371190385e-137,-0.1277040050615329,2.830142678649271e-126,
p131166,p23591_i0,-0.0859230802068357,3.5751669944306394e-83,-0.0870579647615318,4.911964762666733e-80,
p131180,p23591_i0,-0.3398803890624279,0.0,-0.3835657835687634,0.0,
p131182,p23591_i0,-0.1353153918866169,1.7411195689143234e-217,-0.1397404084863851,8.876888605287142e-215,
p131282,p23591_i0,-0.2353005682665475,0.0,-0.2589405070916656,0.0,
p131304,p23591_i0,-0.4799710593410872,0.0,-0.5911717439624143,0.0,
p131306,p23591_i0,-0.4666309221140998,0.0,-0.5502146398121754,0.0,
p131310,p23591_i0,-0.1087755666576272,3.9263121685399243e-131,-0.1113520789553846,6.020792339600516e-122,
p131324,p23591_i0,-0.075984023582855,1.4553939469152563e-64,-0.0809705626666223,6.954545315117243e-67,
p131342,p23591_i0,-0.2397843382911507,0.0,-0.2615558721636166,0.0,
p131344,p23591_i0,-0.1805681765767795,0.0,-0.1961700810037043,0.0,
p131346,p23591_i0,-0.2357630100893454,0.0,-0.257989172738497,0.0,
p131350,p23591_i0,-0.1181729826975914,1.0544578082597592e-142,-0.1280875356048382,9.622373878746724e-149,
p131354,p23591_i0,-0.346757428948112,0.0,-0.3932739376158893,0.0,
p131366,p23591_i0,-0.3549568977799377,0.0,-0.3926502696061891,0.0,
p131370,p23591_i0,-0.554570372152362,0.0,-0.689160079064409,0.0,
p131374,p23591_i0,-0.2978952838897332,0.0,-0.320711511545851,0.0,
p131378,p23591_i0,-0.4107550604364619,0.0,-0.453639568150362,0.0,
p131380,p23591_i0,-0.2780323559110906,0.0,-0.3140331501635368,0.0,
p131382,p23591_i0,-0.1796128126420266,1.915277131124775e-272,-0.1966031052879673,4.9392227138498833e-256,
p131390,p23591_i0,-0.3466767638416911,0.0,-0.3787161715166416,0.0,
p131416,p23591_i0,-0.1087208593294795,1.1435095742462275e-139,-0.1130013635944727,1.5567615901580693e-135,
p131444,p23591_i0,-0.0535671786204113,7.995926477387793e-26,-0.0661096624416401,2.8801103191639216e-29,
p131490,p23591_i0,-0.0995897548247897,7.756264968904953e-99,-0.1113373315408128,8.594787925094212e-109,
p131518,p23591_i0,-0.2369999646827614,0.0,-0.2973246891288169,0.0,
p131528,p23591_i0,0.0358602531423023,1.258752089581012e-15,0.0376188173882171,1.369422162881466e-15,
p131534,p23591_i0,-0.058901733270109,2.7713588081148388e-42,-0.0615899683603387,4.28314835750649e-42,
p131546,p23591_i0,0.0565995709301693,8.660512760457113e-35,0.0612056764020432,2.661417950703953e-35,
p131602,p23591_i0,-0.0666512688254843,5.785526783412754e-55,-0.068886787876737,6.055328667647446e-55,
p131632,p23591_i0,-0.2599900506787281,0.0,-0.2765027018890276,0.0,
p131636,p23591_i0,-0.2140664119251585,0.0,-0.2249173123390724,0.0,
p131648,p23591_i0,-0.16285281054427,1.295362316515e-312,-0.1718773828984931,0.0,
p131670,p23591_i0,-0.2687659186586908,0.0,-0.2846793985226106,0.0,
p131680,p23591_i0,-0.0218279749783057,2.194318867891684e-07,-0.0223569005444454,3.080463414023592e-07,
p131684,p23591_i0,-0.1693037381117096,0.0,-0.1806190631683857,0.0,
p131768,p23591_i0,0.028625351012632,1.113288692596512e-09,0.0305594326552285,4.416508982332054e-10,
p131820,p23591_i0,0.0435499202554858,4.749370203524597e-19,0.0389506444744853,1.6103060705364473e-13,
p131834,p23591_i0,-0.2301809113218982,0.0,-0.2564530740393542,0.0,
p131868,p23591_i0,-0.1409711875412228,1.6187478212906172e-193,-0.1433713631085056,2.996146469723774e-178,
p131870,p23591_i0,-0.0787143836401819,2.311147384662175e-71,-0.0800809345618256,1.708410732563024e-68,
p131872,p23591_i0,-0.1573598438413165,1.3009092255883207e-294,-0.1651509749685546,1.3747342396183472e-290,
p131874,p23591_i0,-0.1209461769093761,1.2147470262899244e-126,-0.1222731588702103,3.93917376721477e-108,
p131964,p23591_i0,0.0387962808703197,4.846768611179467e-15,0.034256355696104,1.2034440366978663e-10,
p132030,p23591_i0,-0.192517971063822,0.0,-0.2068617657907415,0.0,
p132032,p23591_i0,-0.2955767504183902,0.0,-0.3140805131214382,0.0,
p130070,p23592_i0,0.1188780194297744,1.7404254016664066e-165,0.1282497009241536,7.339965669748271e-167,
p130340,p23592_i0,-0.1311371906248183,4.263324541280861e-122,-0.1381064371886775,8.837334257656033e-112,
p130708,p23592_i0,-0.1985734615851718,0.0,-0.2045164886850164,0.0,
p130718,p23592_i0,-0.3770092224395533,0.0,-0.4563014721528772,0.0,
p130722,p23592_i0,0.0932009622884014,7.854323604930799e-90,0.080672427818075,2.991479505823875e-66,
p130770,p23592_i0,0.0437552184927272,1.5569521065527245e-21,0.0424598097715157,1.180430899522777e-19,
p130774,p23592_i0,0.4187590626951503,0.0,0.6196401093364016,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23592_i0,0.0880187949937683,6.457746414365077e-90,0.0957023827602015,1.0107481820109804e-93,
p130826,p23592_i0,0.0461543315678123,2.0662696540032142e-27,0.0496189615129691,5.430712770875988e-29,
p130828,p23592_i0,-0.1362462550091659,1.9712512506250778e-196,-0.1397104975134093,3.8307194127700296e-192,
p130842,p23592_i0,0.0309869184293324,5.977543715938347e-11,0.0525474619948781,1.4170821210729535e-24,
p130846,p23592_i0,-0.0473332973899674,2.010253385326334e-21,-0.0485656604096927,2.9313652359974e-18,
p131022,p23592_i0,-0.1874738320186868,0.0,-0.18585809734097,9.092760263620739e-308,
p131036,p23592_i0,0.1018979103731982,8.111766264614682e-55,0.2810683804175998,3.934322702265193e-117,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23592_i0,0.1023507006007919,3.4818808839461764e-125,0.1089565522890441,9.59284476774945e-125,
p131056,p23592_i0,-0.2271215838803024,0.0,-0.2318176180916704,0.0,
p131126,p23592_i0,0.0513289351942364,1.727605054614693e-32,0.054308187845524,1.0184998096800908e-33,
p131164,p23592_i0,-0.0378432508929191,1.231548784794938e-13,-0.0296999064467247,2.9497855834892004e-08,
p131180,p23592_i0,-0.2038708803537587,0.0,-0.2080141382879594,0.0,
p131182,p23592_i0,-0.0420854025066271,3.7730638757089104e-22,-0.0422932585010035,7.256527513866036e-22,
p131282,p23592_i0,-0.1059626273665327,5.7706892336949975e-112,-0.1021266111716176,3.342184562166338e-95,
p131304,p23592_i0,-0.1168933059679622,1.8582886540511607e-112,-0.1048090121184436,3.443678800102633e-72,
p131306,p23592_i0,-0.1241040771226753,1.1618321382234072e-136,-0.1122817896713957,4.017850291321868e-98,
p131310,p23592_i0,0.0757223674497936,1.7727953785085065e-62,0.0836358963089253,4.5674402143522526e-69,
p131322,p23592_i0,-0.0554149859356508,9.482136482289706e-37,-0.0559592230267177,2.173218495719087e-36,
p131324,p23592_i0,0.0285117754060757,3.0971702061297015e-10,0.0377792438554279,3.181658289435903e-15,
p131342,p23592_i0,-0.0432911141137356,1.7426578647957836e-20,-0.0359035063282699,1.1217513280187161e-13,
p131344,p23592_i0,-0.0716765438730372,1.7797264217292456e-57,-0.0699608683716694,1.3664280916893056e-51,
p131346,p23592_i0,-0.0670199483249015,2.087831512957116e-44,-0.0601449654135673,5.046050198719351e-31,
p131350,p23592_i0,-0.0357741215875769,4.503150317289143e-14,-0.023836599835903,1.8188714061868336e-06,
p131354,p23592_i0,-0.05892283684521,7.677885126412799e-33,-0.0411310111408732,4.517520237530198e-15,
p131366,p23592_i0,-0.1956762742730248,0.0,-0.2007834844286285,0.0,
p131370,p23592_i0,-0.3646015525241631,0.0,-0.3885515339237423,0.0,
p131374,p23592_i0,-0.0667808074869064,4.9959914492576946e-54,-0.0668171877867075,1.7995949459944234e-52,
p131378,p23592_i0,-0.2066137104099398,0.0,-0.2110712967014332,0.0,
p131380,p23592_i0,-0.074978046492556,2.065737708975193e-49,-0.0542103275211153,4.874325440060433e-22,
p131382,p23592_i0,-0.0735058293978552,3.779506650769061e-44,-0.0476448432907818,5.292105745124036e-16,
p131390,p23592_i0,-0.0619699082182565,2.12316903855061e-38,-0.0486026825684036,1.23554364287661e-21,
p131490,p23592_i0,-0.1397829411238447,1.1082969431450646e-185,-0.1414921294920544,1.1272663589928254e-163,
p131518,p23592_i0,-0.059818695072612,4.251960789359584e-35,-0.070357443306216,1.0195693380558931e-40,
p131534,p23592_i0,0.0704745373057177,1.060040833849237e-57,0.0780655368650572,5.361654294012519e-64,
p131538,p23592_i0,-0.1592200170625026,1.6909916913790888e-164,-0.1331561683762057,1.6744539625882728e-58,
p131546,p23592_i0,0.1556069293651423,2.5773452053505093e-243,0.1898012951238349,1.2326642004133182e-302,
p131602,p23592_i0,0.0793382392071747,2.0172217009996862e-75,0.0823257447598011,1.2231284108554738e-75,
p131632,p23592_i0,-0.0554075468308764,2.8429350237147384e-36,-0.0583263105622436,1.912253811043672e-37,
p131636,p23592_i0,0.0613014957073461,1.5296513180434842e-44,0.0633035169561574,1.3173614118392085e-44,
p131670,p23592_i0,0.1261472714672024,1.5081026861752202e-188,0.1355683434771816,6.727242027601124e-188,
p131680,p23592_i0,0.1798216788396159,0.0,0.1860797318137896,0.0,
p131684,p23592_i0,0.0609258159710688,2.7816493915317683e-46,0.0644967522088855,8.7013085652243e-47,
p131768,p23592_i0,-0.0597019270339438,4.324419030799572e-36,-0.058722624919282,4.001089136253045e-33,
p131820,p23592_i0,0.2090200324031333,0.0,0.2688684367619273,0.0,
p131834,p23592_i0,-0.0405493174352921,6.905920741592217e-19,-0.0386455778132911,5.071669720598753e-16,
p131868,p23592_i0,0.1449006890709752,1.50606379908853e-199,0.1410536284193762,4.50032826343431e-165,
p131870,p23592_i0,0.0293505310740714,4.7548125032528855e-11,0.0297473916778931,6.803740270652109e-11,
p131872,p23592_i0,0.0643048028167097,3.778157580606093e-49,0.0697113869729077,1.0979336870074761e-52,
p131874,p23592_i0,0.1080107338336169,6.201083550933619e-97,0.098910804181557,5.447304999726536e-77,
p131900,p23592_i0,0.0752961892246091,1.9623606487219025e-57,0.0615608559474495,1.8032574187281038e-38,
p131972,p23592_i0,-0.0750129415170462,2.5762599717949014e-48,-0.0803454455678417,7.407153586722007e-54,
p132030,p23592_i0,0.1236129957054587,1.4370494619081886e-159,0.1542500040217508,2.554039817499282e-190,
p132032,p23592_i0,0.0304297997849206,4.882988507817705e-09,0.0321487442069696,1.9962602007671678e-09,
p130070,p23593_i0,-0.1052560161803351,3.513217361873337e-130,-0.1188600780725931,1.8080335125770995e-122,
p130340,p23593_i0,0.1887572488496778,1.447504565186934e-249,0.2063432009041619,4.380138429242814e-236,
p130708,p23593_i0,0.4363644372619271,0.0,0.5658769790450192,0.0,
p130718,p23593_i0,0.1985841955870193,0.0,0.2123741703396009,0.0,
p130722,p23593_i0,-0.0509369197036391,5.3791732209046885e-28,-0.0425699172186977,9.336856620587009e-20,
p130770,p23593_i0,0.029850093230601,1.0382431257757804e-10,0.0307390310194643,6.303280661477487e-11,
p130774,p23593_i0,-0.420075096413524,0.0,-0.6453514860500744,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23593_i0,-0.0969422994956304,1.181002044448185e-108,-0.1046973796890508,1.214487593288265e-109,
p130826,p23593_i0,-0.0838021249241599,9.775954476448645e-86,-0.0904574489433061,1.567184414550654e-85,
p130828,p23593_i0,0.0769599823502048,5.7947383873612e-64,0.0748391710860389,1.3958935208448333e-59,
p130842,p23593_i0,-0.1054191984792165,2.2785722229173008e-113,-0.1302012304638236,1.4409108205410754e-119,
p130846,p23593_i0,0.0736449774911352,5.7351828982407246e-49,0.0853751927315681,3.358659881817511e-50,
p131022,p23593_i0,0.1227946637651984,2.2713428994884618e-152,0.1241324271444482,5.763624603910862e-135,
p131036,p23593_i0,0.30043333120594,0.0,0.5211055784013879,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23593_i0,-0.1981880310809551,0.0,-0.2295682981410367,0.0,
p131056,p23593_i0,0.3129874841167242,0.0,0.3778360690908151,0.0,
p131086,p23593_i0,-0.0309294690786558,7.073562697604392e-13,-0.0329215428613619,5.468264823899551e-14,
p131164,p23593_i0,0.0530867351478639,3.569957606328041e-25,0.0421567121472771,4.3921768083589446e-15,
p131166,p23593_i0,0.0505244134429659,3.9481044878457785e-29,0.0500826865132599,1.725938336506529e-27,
p131180,p23593_i0,0.2337584141788699,0.0,0.2531489612144203,0.0,
p131182,p23593_i0,0.0797093902709262,9.57879465323184e-75,0.0818054934240754,1.2404234711009524e-73,
p131282,p23593_i0,0.1246862063521692,8.470291256775131e-154,0.1278604911695632,2.6338590589290862e-138,
p131304,p23593_i0,0.2580791939694437,0.0,0.2614156325810703,0.0,
p131306,p23593_i0,0.2752945521744718,0.0,0.3100244234433717,0.0,
p131310,p23593_i0,-0.13477406871474,1.3193939116217452e-199,-0.1495505807550368,1.3938163943576804e-168,
p131322,p23593_i0,0.0474755827407012,2.113892754891003e-27,0.0480435684854249,3.35476791948121e-27,
p131324,p23593_i0,-0.0336079050283333,1.4262143305468024e-13,-0.0407769390657637,1.6637096451194253e-17,
p131342,p23593_i0,0.0786650776721124,4.604133214819778e-64,0.0731616009845321,3.337282008256288e-49,
p131344,p23593_i0,0.1319162370202721,5.522348065501747e-190,0.1389367174076031,1.6983621719086358e-184,
p131346,p23593_i0,0.0752847318474172,7.934312495940948e-56,0.0679135542188343,1.5653495040413037e-41,
p131350,p23593_i0,0.067844957445521,4.1691478805568864e-46,0.0620683499298571,1.1556346499739838e-35,
p131354,p23593_i0,0.0849770590259567,7.451626159114915e-66,0.0692274604098386,4.420050897142677e-45,
p131366,p23593_i0,0.2804396287835313,0.0,0.3069963173151052,0.0,
p131370,p23593_i0,0.457426088373104,0.0,0.5450192061220608,0.0,
p131374,p23593_i0,0.1003504557701428,1.6091548441635005e-119,0.1019930762883024,2.6272432880295734e-109,
p131378,p23593_i0,0.2533019652812027,0.0,0.2716321341933626,0.0,
p131380,p23593_i0,0.1204158926323738,8.08736776696069e-125,0.112034463793121,2.342650201438904e-86,
p131382,p23593_i0,0.0684418682893662,4.5954894970810755e-38,0.0449516919549985,1.1836375149821038e-15,
p131390,p23593_i0,0.108993599480833,1.2381483861274428e-115,0.1007124830337945,7.489968443608248e-87,
p131416,p23593_i0,-0.0350932765137181,1.6191568540799082e-15,-0.0374548895013942,5.930928194345679e-16,
p131444,p23593_i0,-0.1154827274235983,7.448015758871087e-113,-0.1852506275700853,5.932293795203914e-117,
p131490,p23593_i0,0.1216328983088278,4.627043927085007e-141,0.1231705687572727,1.751191902260163e-130,
p131518,p23593_i0,0.1589455421348857,8.506916496600116e-235,0.1959538691087695,2.8407156941630435e-271,
p131528,p23593_i0,-0.0650310528136692,2.7798341606866487e-46,-0.0695376464692548,4.953114833253397e-48,
p131534,p23593_i0,-0.0685180174497855,1.6806214157924047e-54,-0.0752641992632862,6.099206506420929e-58,
p131538,p23593_i0,0.1613943206514808,2.4716332707376777e-168,0.1579351395742625,2.038143204061359e-93,
p131546,p23593_i0,-0.2159020809483259,0.0,-0.3091914476993108,0.0,
p131602,p23593_i0,-0.0796946694672101,8.161432678551785e-76,-0.0874584707325426,6.186022476268682e-73,
p131636,p23593_i0,0.0209535474616216,1.7746682207662847e-06,0.0203265955237286,4.015391601687038e-06,
p131648,p23593_i0,0.0355195859982306,7.010104199559973e-16,0.0350497270838265,4.7723103694419215e-15,
p131670,p23593_i0,-0.1408979306051211,1.3521089797967318e-233,-0.1833068418777205,6.8626757893911095e-208,
p131680,p23593_i0,-0.180368879722917,0.0,-0.2780609992327214,0.0,
p131684,p23593_i0,-0.0950827745953133,9.884483065339981e-110,-0.1008817141991701,3.872151087565952e-107,
p131768,p23593_i0,0.0402428270817889,3.407355045639676e-17,0.03752880087165,1.4435712469654176e-14,
p131820,p23593_i0,-0.1650120906636511,2.167658812491268e-239,-0.1977908433987736,7.954304311740565e-264,
p131868,p23593_i0,-0.055353643184012,1.5317889690217164e-30,-0.0504668798159074,2.606360780498249e-24,
p131874,p23593_i0,-0.0458752208878744,7.963763277885011e-19,-0.0404368681653344,1.165425442030168e-13,
p131900,p23593_i0,-0.0885495878330624,1.9449588794907288e-78,-0.0800643263282737,1.4382704333556248e-61,
p131972,p23593_i0,0.0537392201230701,2.295597153028697e-25,0.0590066244138967,1.6040274991891718e-29,
p132030,p23593_i0,-0.1023950211071998,4.119626360313381e-109,-0.1164241553833749,4.62460404073144e-119,
p132032,p23593_i0,0.0316631035625146,1.2806149620805602e-09,0.0292576872746045,2.039174948561773e-08,
p130070,p23594_i0,-0.1683063276882875,0.0,-0.1817219063062186,0.0,
p130340,p23594_i0,-0.2166986425289847,0.0,-0.2475602229115737,4.1495443907313685e-306,
p130708,p23594_i0,-1.0176674369471084,0.0,-1.6048309779884102,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130718,p23594_i0,-0.5084175009737231,0.0,-0.5831105040001032,0.0,
p130722,p23594_i0,-0.1691904919378989,2.8052174107031082e-303,-0.1911928190873752,0.0,
p130770,p23594_i0,-0.2517340991377472,0.0,-0.2746422617970787,0.0,
p130774,p23594_i0,-0.0985635988467679,3.903599095667786e-78,-0.0818965532126755,9.272623448426972e-34,
p130820,p23594_i0,-0.2360782601934631,0.0,-0.2613886315824852,0.0,
p130826,p23594_i0,-0.2416243412663178,0.0,-0.2680753163968876,0.0,
p130828,p23594_i0,-0.3282660750478512,0.0,-0.3688596960386518,0.0,
p130842,p23594_i0,0.0435142435080922,6.4132555724555545e-21,0.0644392029803064,6.444466225881211e-35,
p130846,p23594_i0,-0.2828457180526552,0.0,-0.3614301105526993,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131022,p23594_i0,0.066403429505571,3.518300061929004e-47,0.0761615534465661,8.842454101946729e-55,
p131036,p23594_i0,-0.2594623609079338,0.0,-0.3358727126089945,9.542608869033617e-244,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23594_i0,0.0252260780394102,2.7313100805313036e-09,0.0256299094438063,1.716690570189351e-08,
p131056,p23594_i0,-0.6034875274016972,0.0,-0.7376925901106671,0.0,
p131086,p23594_i0,-0.2134197270081109,0.0,-0.2287773337488764,0.0,
p131126,p23594_i0,-0.2547228308620023,0.0,-0.2880317107322739,0.0,
p131164,p23594_i0,-0.1931168593507178,4e-323,-0.1925282665841753,2.0307460439972753e-264,
p131166,p23594_i0,-0.1104338896949798,1.6173945373885111e-136,-0.1113887194788737,8.492163404751539e-125,
p131180,p23594_i0,-0.3946501730573915,0.0,-0.4619167140041467,0.0,
p131182,p23594_i0,-0.1880687906638533,0.0,-0.2000587145301256,0.0,
p131190,p23594_i0,-0.0373536397408177,1.1207730391313791e-14,-0.0390262751897811,1.641025077932829e-14,
p131282,p23594_i0,-0.4116163691277145,0.0,-0.4751045863592591,0.0,
p131304,p23594_i0,-0.869774356060135,0.0,-1.287520629736519,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131306,p23594_i0,-0.7718174125541128,0.0,-1.0642824862951492,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131310,p23594_i0,-0.331532419934682,0.0,-0.3768499205859936,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131322,p23594_i0,-0.1423355422811114,9.370942781016997e-239,-0.1960755621637495,8.4342949917935e-232,
p131324,p23594_i0,-0.2688355119546688,0.0,-0.2963910337387782,0.0,
p131342,p23594_i0,-0.413772848675501,0.0,-0.4832178203207815,0.0,
p131344,p23594_i0,-0.2836072408383364,0.0,-0.319189506532942,0.0,
p131346,p23594_i0,-0.4324008898813331,0.0,-0.5225511275132779,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131350,p23594_i0,-0.2415063304017763,0.0,-0.2733993542763976,0.0,
p131354,p23594_i0,-0.5940105914137556,0.0,-0.7255844507689152,0.0,
p131366,p23594_i0,-0.6129712304684535,0.0,-0.7722623308794355,0.0,
p131370,p23594_i0,-0.7894838218314995,0.0,-1.0620692777921834,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131374,p23594_i0,-0.4578101979332651,0.0,-0.5313352121774975,0.0,
p131378,p23594_i0,-0.6008729156561853,0.0,-0.7449280945243483,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131380,p23594_i0,-0.5329085039908465,0.0,-0.6506247996116313,0.0,
p131382,p23594_i0,-0.4248523953768277,0.0,-0.4747452127427449,0.0,
p131390,p23594_i0,-0.5093259373506416,0.0,-0.6047340232231487,0.0,
p131416,p23594_i0,-0.2339094619820857,0.0,-0.2528977188749263,0.0,
p131444,p23594_i0,-0.0515082743292634,2.023264580333031e-23,-0.0530602244962853,9.790895391954548e-20,
p131490,p23594_i0,-0.1683757456316783,1.445673921423454e-281,-0.1793506188166387,2.821790964393212e-262,
p131518,p23594_i0,-0.2781797142448167,0.0,-0.3600500853499895,0.0,
p131534,p23594_i0,-0.2000591542151459,0.0,-0.2158452913009108,0.0,
p131538,p23594_i0,-0.1727726207079727,1.932481299094024e-210,-0.1473365755172038,1.2120815860671793e-102,
p131546,p23594_i0,-0.1798561340261803,0.0,-0.191415168408815,0.0,
p131602,p23594_i0,-0.1004936998447203,5.169967913443114e-123,-0.1054349394993745,3.0108886503104667e-122,
p131632,p23594_i0,-0.3317922264492243,0.0,-0.360962815809002,0.0,
p131636,p23594_i0,-0.2011630917111796,0.0,-0.2192952701744029,0.0,
p131648,p23594_i0,-0.1712327499545738,0.0,-0.1984964695395891,0.0,
p131670,p23594_i0,-0.2840888892473001,0.0,-0.3903301848283043,0.0,
p131680,p23594_i0,-0.1184195468552217,2.441202266266033e-173,-0.1247052655637879,4.8728108906136926e-172,
p131684,p23594_i0,-0.2760426306459619,0.0,-0.3103549007436438,0.0,
p131820,p23594_i0,-0.0486499794973776,8.587590407737572e-24,-0.0526219496014812,1.1019538176976184e-22,
p131834,p23594_i0,-0.4306729170062872,0.0,-0.5168069540212233,0.0,
p131868,p23594_i0,-0.1636092984260778,1.2777666969289821e-259,-0.1694447644947977,1.991622841113456e-237,
p131870,p23594_i0,-0.0993355295038709,6.86885880840723e-113,-0.1019643764030033,1.7300321619968512e-104,
p131872,p23594_i0,-0.148736399657627,7.110868176498285e-264,-0.1640610330552602,1.7552392777637136e-262,
p131874,p23594_i0,-0.1620518678622973,7.929790557649089e-225,-0.1723729082898561,2.637781636889095e-202,
p132030,p23594_i0,-0.4227274634830708,0.0,-0.4820031332836265,0.0,
